"url","type"
"company-formations-ireland.com/companies-registration-office.html","benign"
"eagletribune.com/obituaries/x1305242071/Matilda-Sirois-81","benign"
"funnybumblog.com/just-for-laughs-gags-accidental-shooting-prank/","benign"
"en.wikipedia.org/wiki/Aria_(disambiguation)","benign"
"urbanspoon.com/r/6/764245/restaurant/Locust-Street-Deli-Cafe-Walnut-Creek","benign"
"facebook.com/people/Randall-Moss/1118160021","benign"
"kansas.com/2011/10/25/2076791/a-history-of-kemper-arena-in-pictures.html","benign"
"en.wikipedia.org/wiki/KBWF","benign"
"manta.com/c/mt7wwmh/jason-rhoades","benign"
"amazon.com/Pink-Motel-VHS-Phyllis-Diller/dp/6301930185","benign"
"allensarchiveofearlyoldcountrymusic.blogspot.com/2011/01/fred-van-eps-vess-l-ossman-kings-of.html","benign"
"wn.com/lewislavoie","benign"
"packersnews.greenbaypressgazette.com/article/20111027/PKR01/111027128/Green-Bay-Packers-quarterback-Aaron-Rodgers-zeroing-in-on-record-breaking-season","benign"
"en.wikipedia.org/wiki/Will_Work_for_Food_(TV_show)","benign"
"kwqc.com/Global/story.asp?S=15903666","benign"
"christianacare.org/","benign"
"jets.nhl.com/club/news.htm?id=569847","benign"
"gamefilmexpress.com/","benign"
"wolfslatkin.com/Attorneys/Albert-B-Wolf.shtml","benign"
"tv.com/shows/bewitched/the-house-that-uncle-arthur-built-25554/","benign"
"garybruce.bandcamp.com/","benign"
"facebook.com/people/Chester-Brown/1321855909","benign"
"movies.msn.com/celebrities/celebrity-biography/dean-stockwell/","benign"
"ibnlive.in.com/news/ram-sampath-to-compose-for-rock-the-shaadi/190544-8-66.html","benign"
"washingtonexaminer.com/news/2011/11/safrica-top-politician-faces-bribery-accusations?category=18","benign"
"fordfocus2012.org/","benign"
"salary-money.com/samuel-eto-salary-euro-625000.php","benign"
"classicrockforums.com/forum/f53/rip-jim-clench-10766/","benign"
"youtube.com/watch?v=093nXYvngLc","benign"
"en.wikipedia.org/wiki/List_of_hemophilia_organizations","benign"
"last.fm/music/Arcade+Fire","benign"
"evri.com/person/charles-l.-frink-0x5ae8da","benign"
"en.wikipedia.org/wiki/St._Vincent_Mercy_Children%27s_Hospital","benign"
"pennyfather.com/_nameindex.html","benign"
"soccer365.com/news/u_s_news/m_l_s/6633/de_rosario_named_mls_mvp","benign"
"lindaguarino.com/detail.asp?listingid=w32666&agentid=111138&searchtype=ByCorp","benign"
"facebook.com/pages/CFMB/107472729281906","benign"
"jeopardylabs.com/","benign"
"wn.com/The_Montreal_Star","benign"
"linkedin.com/company/universal-studios","benign"
"http://mixi.jp/share.pl?u=http://alfalfalfa.com/articles/117917.html&k=e09afc106e473491952cfe324aa83aabe5b07446","benign"
"facebook.com/WilburWatson","benign"
"yougabsports.com/pt/The-Almost-All-Time-San-Diego-Chargers/blog.htm","benign"
"filecrop.com/GhostGirl-Tonya-Hurley-loca-por-amor-.pdf.html","benign"
"channel5.com/shows/the-vanessa-show","benign"
"camerchants.com/Canada-City/QC/Quebec/St-Barthelemy","benign"
"videostravelguide.com/Virgin%20Islands/","benign"
"portlandmercury.com/portland/liam-finn-and-the-luyas/Event?oid=3633906","benign"
"uncyclopedia.wikia.com/wiki/New_Zealand","benign"
"en-gb.facebook.com/clementine.bailly","benign"
"http://distractify.com/post/related/id/5540d7154a0c4b3c311f252c/skip/10/limit/10/back/0","benign"
"news.am/eng/news/77114.html","benign"
"buckeyecablesystem.com/lineup/lineup-tol.html","benign"
"omaopioridge.com/","benign"
"http://kakaku.com/kaden/food-processor/ranking_2129/pricedown/div-gpt-ad-k/header_text","benign"
"forbes.com/sites/kitconews/2011/06/10/plan-nords-extension-of-route-167-key-for-mining-in-northern-quebec-stornoway-ceo/","benign"
"athletics.scout.com/2/621936.html","benign"
"portland.daveknows.org/category/sport/timbers/","benign"
"beyondrobson.com/music/2007/02/mixed_bag_book_of_lists_les_georges_leningrad_and_papercuts/","benign"
"5tothrive.net/cgi-bin/mt/mt-search.cgi?blog_id=1&tag=kaiser&limit=20","benign"
"en.wikipedia.org/wiki/Maurice_Richard_(film)","benign"
"ussoccer.com/News/Federation-Services/2009/06/University-Of-Miami-President-Donna-E-Shalala-Joins-Team-To-Bring-FIFA-World-Cup-To-United-States-In.aspx","benign"
"washingtondc.bcg.com/","benign"
"spokeo.com/Matthew+Dunkle","benign"
"maxalbums.com/index.php?artist=Loredana%20Groza%20Zaraza","benign"
"http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3104163110&bm1=bottom&bm2=prd","benign"
"temple.edu/classics/epic/index.html","benign"
"kotaku.com/5395085/behold-the-single+player-fighting-game","benign"
"multilingualbooks.com/foreignvids-ital.html","benign"
"amazon.com/Born-Losers/dp/B002ZW6YX8","benign"
"bloggn.grainews.ca/scotts_equip/2011/08/agcos-kansas-city-stars.html","benign"
"amazon.com/Barometer-Rising-New-Canadian-Library/dp/0771099916","benign"
"areawidenews.com/story/1495635.html","benign"
"uk.ask.com/wiki/Hershey_Felder","benign"
"http://mylust.com/videos/69734/a-small-cock-of-that-guy-is-still-good-for-this-vintage-whore/","benign"
"cartoonnetwork.com/feedback/index.html","benign"
"twinkacademy.com/index2.htm","benign"
"freepages.genealogy.rootsweb.ancestry.com/~rosdavies/SURNAMES/B/BruBry.htm","benign"
"mortonsauto.com/","benign"
"thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0002467","benign"
"eveningtribune.com/features/x1638744422/Days-until-Sept-11-Remembrances-begin-Wednesday-and-continue-through-10-year-anniversary-or-terror-attacks","benign"
"encycl.opentopia.com/term/KPIX-TV","benign"
"semissourian.com/story/1753207.html","benign"
"capitals.nhl.com/club/page.htm?id=62951","benign"
"manta.com/c/mmdjrmw/walls-alive-paper-hanging-inc","benign"
"richnye.com/","benign"
"bizofbaseball.com/index.php?option=com_content&task=view&id=1899&Itemid=81","benign"
"cincinnati.reds.mlb.com/stats/historical/individual_stats_player.jsp?c_id=cin&playerID=115587&print=true&HS=True","benign"
"en.wikipedia.org/wiki/Dean_Marshall","benign"
"sfgate.com/sports/warriors/","benign"
"http://torcache.net/torrent/A53109A89F38C9D0BACB394E51703AE921F56967.torrent?title=[kickass.to]dum.laga.ke.haisha.2015.720p.blu.ray.hindi.x264.ac3.5.1.mafiaking.m2tv","benign"
"arashixdream.com/2009/08/5x10-mp3-arashi-hidden-track-from-all.html","benign"
"tremblay-alvergne.com/","benign"
"goatlocker.org/oldlogs/oldlogc98.htm","benign"
"telusplanet.net/public/dgarneau/french14.htm","benign"
"en.wikipedia.org/wiki/Jim_Macpherson","benign"
"maa.org/features/012304mathinindustry.html","benign"
"docstoc.com/docs/22027831/Council-on-Foreign-Relations--CFR--Membership-Lists-1950-2005","benign"
"sites.google.com/a/woodplanning.com/www/","benign"
"answers.yahoo.com/question/index?qid=20060825211359AAIp8Zb","benign"
"theonion.com/","benign"
"http://babal.net/photos/46/%D8%A8%D9%86%D8%A7%D8%AA-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9","benign"
"docstoc.com/docs/66806077/1996-FORD-F-SERIES","benign"
"m2movie.blogspot.com/2011/05/watch-game-2011-hindi-movie-online.html","benign"
"navweaps.com/index_reunions/reunion_usn_E.htm","benign"
"onlineradio2.com/listen/Mix_933","benign"
"mapsofworld.com/usa/states/california/california-county-map.html","benign"
"video.ca.msn.com/watch/video/dog-kills-quebec-baby/16a6etkt7","benign"
"http://torrentdn.com/bbs/s.php?bo_table=torrent_util&wr_id=15244&k=%ED%8F%AC%ED%86%A0%EC%83%B5&page=1","benign"
"youtube.com/watch?v=tzooZPZEqwk","benign"
"careers.state.gov/","benign"
"elyrics.net/read/a/audrye-sessions-lyrics/relentless-lyrics.html","benign"
"onestophelp.state.mi.us/wiki/Limited_Liability_Partnership","benign"
"http://thenextweb.com/insider/2015/05/13/9-notable-young-companies-from-the-500-startups-demo-extravaganza/gtm.start","benign"
"insidemnsoccer.com/2010/01/29/q-and-a-with-andrew-nestor-owner-president-and-ceo-of-fc-tampa-bay-rowdies-soccer/","benign"
"amazon.com/Vanity-Fair-ebook/dp/B000JQUGVI","benign"
"trulia.com/schools/NY-Tarrytown/E_F_International_Academy/","benign"
"metalodyssey.wordpress.com/","benign"
"infoplease.com/ipa/A0855603.html","benign"
"tcm.com/tcmdb/title/3073/These-Glamour-Girls/","benign"
"facebook.com/demerson1","benign"
"gomarquette.com/","benign"
"ycharts.com/indices/%5EINX","benign"
"iamachild.wordpress.com/2010/12/20/frederic-henri-schopin-1804-1880-french/","benign"
"imdb.com/name/nm0185045/","benign"
"tallen.cutlerhomes.com/","benign"
"answers.com/topic/robert-francis","benign"
"dipity.com/gordonp/Japanese_Science_Fiction_Fantasy_Horror_Films/","benign"
"genforum.genealogy.com/cochrane/","benign"
"lost-in-translation.com/","benign"
"tampabay.com/news/publicsafety/crime/clearwater-police-man-dropped-9-month-old-because-she-cried/1195251","benign"
"rightsideva.blogspot.com/2010/11/is-hockey-stick-prof-michael-mann.html","benign"
"dictionary.sensagent.com/Sandro/en-en/","benign"
"bartleby.com/100/437.html","benign"
"altpress.com/features/entry/exclusive_stream_blaqk_audios_afterdark","benign"
"fangraphs.com/blogs/index.php/wally-pipping-jason-heyward/","benign"
"thedublinguide.com/","benign"
"sagedata.com/the_company/our-clients.html","benign"
"associatedcontent.com/article/5436606/largest_cities_in_north_dakota_2011.html","benign"
"fcfighter.stores.yahoo.net/superbrawls.html","benign"
"faqs.ign.com/objects/142/14260594.html","benign"
"evri.com/organization/kcwe-0x135a9c","benign"
"music.yahoo.com/econochrist/","benign"
"1972topps.blogspot.com/2009/03/77-ron-theobald.html","benign"
"canadastop100.com/montreal/","benign"
"aklgammabeta.com/","benign"
"beaconforchange.com/municipalteam.html","benign"
"movi.ca/actor-first/Paul/","benign"
"http://thenextweb.com/in/2014/11/13/uber-introduces-paytm-digital-wallet-payments-india-response-new-e-commerce-ruling/","benign"
"mixedmartialarts.com/mma.cfm?go=blogs.Detail&gid=28490","benign"
"healthgrades.com/group-directory/minnesota-mn/le-center/le-sueur-county-mental-health-svs-b82a27b9","benign"
"http://mic.com/articles/89573/12-biggest-lies-we-re-told-in-college-graduation-speeches","benign"
"catalog.ccclib.org/","benign"
"blog.sfgate.com/inoakland/2011/07/04/cyclist-reported-missing-in-oaklandberkeley-hills/","benign"
"cityunionmission.org/about/partners/fiorellas-jack-stack-barbecue","benign"
"brookislandrecords.com/","benign"
"people.famouswhy.com/peter_mitchell/","benign"
"youtube.com/watch?v=39d3WECNSSA","benign"
"abebooks.com/book-search/title/five-roses-cook-book/","benign"
"articles.sfgate.com/2011-06-11/opinion/29645960_1_chauncey-bailey-project-bakery-handyman-antoine-mackey","benign"
"kalispellchristiancenter.org/team_bishop.html","benign"
"utahutes.cstv.com/sports/w-gym/mtt/damianova_nansy02.html","benign"
"la.findacase.com/research/wfrmDocViewer.aspx/xq/fac/SAC/LA/1995/19951215_0003029.LA.htm/qx","benign"
"beijingairlinetickets.com/","benign"
"uncyclopedia.wikia.com/wiki/Gilles_Duceppe","benign"
"whosdatedwho.com/sections/celebrities/first-name/Jeff","benign"
"dibussi.com/2010/10/unpacking-a-chinese-companys-land-grab-in-cameroon.html","benign"
"missouriwrestling.com/news.php?recordID=300","benign"
"amazon.com/Cherry-Falls-Terror-Brittany-Murphy/dp/B000056PXL","benign"
"https://hollywoodlife.com/2015/05/14/new-york-rangers-beat-washington-capitals-overtime-game-7-fan-reaction/","benign"
"worldtimezone.net/time/wtzstandard.php?listsw=namerica&sorttb=CountryID","benign"
"blueslyrics.tripod.com/artistswithsongs/jimmy_reed_2.htm","benign"
"en.wikipedia.org/wiki/Category:County_seats_in_Pennsylvania","benign"
"ca.local.yahoo.com/results?stx=bibliotheque&csz=St-Bruno-de-Montarville%2C%20QC","benign"
"en.wikipedia.org/wiki/Honor%C3%A9_Mercier","benign"
"mp3raid.com/music/justin_mcroberts.html","benign"
"agrimonia.info/","benign"
"big-game-hunting-usa.com/","benign"
"californiazones.net/login.asp","benign"
"en.wikipedia.org/wiki/Marcus_Moore","benign"
"maritimeupdates.com/index.php?option=com_content&amp;task=view&amp;id=38724&amp;Itemid=69","benign"
"huffingtonpost.com/2011/05/20/big-ten-athletes_n_864982.html","benign"
"maryvilleac.web139.discountasp.net/subpages.asp?id=28&parentid=6","benign"
"legacy.com/guestbook/washingtonpost/guestbook.aspx?n=michael-anthony-jordan&pid=16394973&page=2","benign"
"chuckhawks.com/45Colt.htm","benign"
"allaboutjazz.com/php/musician.php?id=7574","benign"
"lincolnchristian.edu/Seminary/","benign"
"yangamat.com/?p=1865","benign"
"mymindseye.com/","benign"
"blog.syracuse.com/parish/index.html","benign"
"whoabc.com/harrison-ford/","benign"
"century21town-country.com/Property/MI/48322/West_Bloomfield/5436_PAUL_LOUIS_LN","benign"
"igea.net/","benign"
"evri.com/person/graeme-dunstan-0x58f76","benign"
"baseballjump.com/baseball-memorabilia/kansas-city-royals","benign"
"http://thenextweb.com/insider/2015/05/05/foursquare-leverages-its-geolocation-technology-with-location-cloud-and-places/","benign"
"interceder.net/topic/ciccone","benign"
"ussoccer.com/News/U-17-MNT/2005/12/U-S-U-17-MNT-Fall-2-0-To-Mexico-At-Los-Angeles-Memorial-Coliseum.aspx","benign"
"jbworld.jbs.st-louis.mo.us/","benign"
"http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FmAsWlaomtJkLLbgk+%E6%95%99%E3%81%88%E5%AD%90%E3%81%AF%E7%BE%8E%E3%83%9E%E3%83%B3%E5%A5%B3%E5%AD%90%E6%A0%A1%E7%94%9F+%23ero+%23douga+%23agesage","benign"
"gothiclolitawigs.deviantart.com/","benign"
"http://haberler.com/galatasaray-mersin-idman-yurdu-nu-1-0-yendi-7303426-haberi-yorumlari/","benign"
"archive.org/stream/morenosdictionar00morerich/morenosdictionar00morerich_djvu.txt","benign"
"http://cheezburger.com/8440974848/funny-fail-photo-portrait-bobby-jindal-politics?ref=rightarrow&siteId=1264","benign"
"bergschneiderfamily.com/Bergschneider_Family_Newsletter/news.html","benign"
"linkedin.com/pub/dir/mike/gibbons","benign"
"youtube.com/watch?v=vt8vA1v3hyo","benign"
"soa.sys-con.com/node/380232","benign"
"evri.com/person/s.-jay-plager-0x376ac","benign"
"http://tobogo.net/cdsb/board.php?board=issue&bm=view&no=2338&category=&auth=&page=1&search=&keyword=&recom=","benign"
"heritageapp.cyr.gov.sk.ca/public/","benign"
"mastersoftrivia.com/blog/2011/06/june-20th-in-history-it-happened-today/","benign"
"eduplace.com/kids/mhm/","benign"
"carto.net/neumann/photographs/2007/kerzers_papiliorama_2007_11_04/12_white_tree_nymph_weisse_baumnymphe_idea_leuconoe.html","benign"
"bigbandpdfs.com/","benign"
"cms.skidmore.edu/odsp/programs/arts/flute/faculty.cfm","benign"
"lima-ny.org/","benign"
"en.wikipedia.org/wiki/Lartigue","benign"
"http://icicibank.com/Personal-Banking/insurance/general-insurance/health-insurance/index.page","benign"
"topix.com/ca/cabano-qc","benign"
"lyrics007.com/Planet%20Smashers%20Lyrics/Janice%20Lyrics.html","benign"
"conservapedia.com/Republican_Party","benign"
"icehockey.wikia.com/wiki/Jesse_Scanzano","benign"
"iagenweb.org/madison/marriage_records/mr_marston-maxon.html","benign"
"punkkie.wordpress.com/2011/11/03/spiritualized-ladies-and-gentlemen-we-are-floating-in-space-2/","benign"
"wilsonstatebank.net/","benign"
"weddingwire.com/wedding-songs/garter-removal-music/wanna-be-your-lover/943a52b86500a099.html","benign"
"facebook.com/SkyeBlueC","benign"
"http://motthegioi.vn/tin-tuc/thoi-quen-an-nhieu-dua-ca-cua-nguoi-viet-khien-benh-ung-thu-tang-cao-188148.html","benign"
"isthisyour.name/directory/fullnames/ma~pelton.htm","benign"
"wikitree.com/genealogy/De%20Chauvigny-Family-Tree-6","benign"
"new.ca.music.yahoo.com/josh/","benign"
"ehow.com/video_4766621_invest-privately-held-company.html","benign"
"youtube.com/watch?v=mgMZ8ZNajpg","benign"
"sertoma-gl-region.org/","benign"
"vale-healthcare.com/hand-clinic/","benign"
"imdb.com/name/nm0589603/","benign"
"quotes-famous.com/person/Lionel-Tiger-quotes.html","benign"
"http://torcache.net/torrent/722B98D9F645DF03E5D760EBD58F8D36A6EAFF3B.torrent?title=[kickass.to]sword.of.vengeance.2015.720p.brrip.x264.yify","benign"
"gouldsminorhockey.com/news.php","benign"
"hotnewsofday.com/college-football-hall-of-fame.html","benign"
"thefreelibrary.com/The+Hockey+Company+Holdings+Inc.+Announces+Acquisition+of+Lifestyle...-a0106768219","benign"
"mylife.com/c-1232369030","benign"
"cableslovenia.com/","benign"
"hotladybody.com/2010/08/making-of-brazilian-playboy-cleo-pires.html","benign"
"sideshowtoy.com/?page_id=4489&sku=9004721","benign"
"hobbylinc.com/htm/bac/bac50906.htm?source=froogle","benign"
"mind-world.com/","benign"
"pipl.com/directory/name/Lillie/Kathleen","benign"
"asunderpress.com/","benign"
"http://dribbble.com/shots/1269523-Sperant-mobile-sidebar-concepts/attachments/174429","benign"
"ababmx.com/index.php?page=default/halloffame&year=1999","benign"
"glassdoor.com/Job/Grassroots-Campaigns-Inc-Jobs-E149346.htm","benign"
"amazon.com/Songs-Debussy/dp/B00007FKRI","benign"
"http://torcache.net/torrent/3B72AAC22AE198BDF5CD9EDE72F8E118E8371008.torrent?title=[kickass.to]game.of.thrones.s05e05.720p.hdtv.x264.0sec","benign"
"yelp.ca/biz/jean-jacques-campeau-gatineau","benign"
"google.com/hostednews/afp/article/ALeqM5iK8qoGy6KCQ835kZ1ps-VBbCEmqg?docId=CNG.70c74f0238858f49a6b97a2c9ed0618b.71","benign"
"http://deadspin.com/5746724/is-erin-andrews-reebok-endorsement-deal-journalistically-unethical","benign"
"en.wikipedia.org/wiki/Pierre_Dupuy","benign"
"forums.lazygirls.info/419484.html","benign"
"wn.com/American_Football_League","benign"
"reviews.creditkarma.com/credit-unions/communityamerica-credit-union1/1/","benign"
"r1ma.blogspot.com/2011/11/anais-pouliot-in-diva-by-anthony-maule.html","benign"
"songlyrics.com/arrogant-worms-the/the-happy-happy-birthday-song-lyrics/","benign"
"northjersey.com/news/022411_Report_recommends_scrapping_urban_enterprise_zones.html","benign"
"flixster.com/videos","benign"
"en.wikipedia.org/wiki/Francine_Lalonde","benign"
"shgresources.com/ca/timeline/","benign"
"lemonamiga.com/?game_id=352","benign"
"mylife.com/laurakjohnson82","benign"
"how-to-kiss.net/types-of-kisses.php","benign"
"ca.linkedin.com/pub/shannon-gaskell/14/262/100","benign"
"jackianderson.com/","benign"
"tvrage.com/person/id-34775/Hans+Conried","benign"
"alkire.org/gen/ohio/d0033/f0000003.html","benign"
"wendylynncustomhomes.com/","benign"
"biomedexperts.com/Profile.bme/282390/Fran%c3%a7ois_Dabis","benign"
"afcubridge.org/","benign"
"archives.cbc.ca/society/religion_spirituality/clips/6024/","benign"
"bonjourlafrance.com/france-history/bourbon-dynasty.htm","benign"
"everyguitarist.com/billie_joe_armstrong.htm","benign"
"myeasyauction.com/","benign"
"psychology.wikia.com/wiki/Ian_Stevenson","benign"
"familysearch.org/learn/wiki/en/Lenawee_County%2C_Michigan","benign"
"sciway.net/statistics/scsa98/tr/tr12.html","benign"
"twaflightattendants.com/liftoffhtml/historytimeline.html","benign"
"corporationwiki.com/Florida/Miami/shakir-saafir-P6169609.aspx","benign"
"nils-fabisch.de/","benign"
"deiradios.radio-dealers.com/aboutus.cfm?did=4c4e5e54-af9a-4c14-a266-b11c54e7a4e0&cat_id=1","benign"
"http://nguyentandung.org/141-ha-noi-phat-hien-nhanh-2-xe-di-muon-la-xe-trom-cap.html","benign"
